movie,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
Burnt By the Sun (1994),-0.16778608,0.09550732,-0.09781161,0.23778862,0.15345763,-0.0011223296,-0.1324004,-0.05852959,-0.17301737,-0.08344266,0.057257894,-0.0020034222,-0.06493749,0.1429269,-0.02087606,0.061666477,0.17564414,0.26444837,0.10698741,-0.005878519,-0.21707869,0.10522727,-0.092357285,-0.085013196,-0.14832184,0.10120298,-0.18728092,0.2432237,0.27798775,0.055205636,0.2457349,0.0370634,0.029256102,0.32832316,0.048417892,-0.010084626,-0.09334134,0.2071241,-0.010292819,-0.022788279
Drop Dead Fred (1991),0.23438543,-0.24991934,0.44897377,0.124445945,-0.19728845,-0.033825472,0.15105195,0.14072065,0.067027025,-0.22921044,-0.0043126578,0.12825064,-0.0682164,-0.14796829,-0.18425578,-0.22376978,0.08745924,0.046239592,0.14302257,0.021670764,-0.0994105,0.0026797,0.24098644,0.05788309,-0.10229536,-0.080597624,0.15944213,0.041536916,0.022976613,-0.1430574,-0.054440666,-0.048885703,-0.13224655,0.15446727,-0.009720126,0.012549436,0.0055882754,0.09995773,0.0007808038,-0.31828895
Cemetery Man (Dellamorte Dellamore) (1994),-0.051425014,-0.01450297,0.17508563,0.10872699,0.037185594,-0.15609853,-0.075704165,-0.027589956,0.1587856,0.056403637,-0.054570287,-0.067481175,0.049574845,0.09030562,-0.09228133,-0.03373386,-0.013764498,0.10796001,0.09147028,0.11264863,-0.088954695,-0.22034426,-0.0048420676,-0.07325868,0.09805198,0.0014329115,-0.022688841,-0.09830285,0.054333977,0.11373898,-0.014183704,0.09385635,-0.053008806,-0.05159388,0.05577196,-0.15993847,-0.05315816,0.032333814,0.0635612,-0.10592474
Mr. Wrong (1996),-0.03362963,-0.08349702,0.068688475,-0.071137734,0.019881403,-0.2651995,0.06728817,-0.0064385952,0.2147151,-0.12768279,-0.006465855,0.11145735,0.22512643,-0.13074899,-0.23741056,0.0038097678,0.16118887,-0.14659289,0.024784345,0.048675075,0.049559113,0.07573787,0.06530447,0.091275334,0.1024236,-0.117311,0.16494094,-0.33811477,-0.22544333,-0.099980436,-0.08036114,-0.09456294,0.07915218,-0.085005306,-0.19112204,0.09903767,0.096013844,-0.12663949,-0.05032595,-0.13844013
Trial and Error (1997),0.09684195,-0.04300666,-0.10049871,0.08064348,-0.0063775894,0.028478228,0.23749499,0.06683995,0.041331936,-0.05205718,-0.21681139,-0.062274743,0.118721,-0.010103748,-0.060595144,-0.09185898,-0.10084429,-0.041811224,0.0055741575,0.088045225,0.045267493,0.09301143,-0.003734212,0.15418342,-0.03418875,-0.14374207,0.16042902,0.08477898,-0.17297712,0.042774785,-0.08377184,0.007742647,0.10777594,-0.107757136,0.027832612,-0.035526227,0.06716806,-0.0727403,-0.14070344,0.16218734
Kansas City (1996),-0.05501766,0.03436699,-0.0070041623,-0.22348252,0.27572387,-0.093913995,0.043721605,0.101734474,-0.097266965,0.07908477,0.099787444,0.14569739,0.17579897,0.1465303,0.037325516,-0.035775673,-0.049665425,-0.09543101,-0.0616679,0.19512577,0.16642536,-0.05549864,0.04785494,-0.03891391,0.0004990213,-0.0481599,0.09664088,0.02666898,-0.11412053,-0.072843365,-0.047728524,0.122966744,0.25185087,-0.13645722,-0.24518874,0.08594965,-0.0934413,0.022732543,0.15845244,0.15876122
"Fog, The (1980)",-0.09451445,-0.035210878,0.039582685,0.025199398,0.1395477,-0.1600685,-0.051736377,0.034427837,0.04721866,-0.04867744,-0.09236714,-0.035886064,-0.026645783,0.10633229,-0.079043455,-0.14792356,-0.010874147,-0.19537272,-0.13439894,0.07488193,0.14070569,-0.1300917,0.017972648,-0.16388902,-0.050217666,0.0127346935,0.018593438,-0.034940023,-0.13868403,-0.053916648,0.09307255,-0.009152788,0.1621238,-0.21460988,-0.14403145,0.12735309,0.07512944,-0.028938966,-0.011110962,0.024695633
Inventing the Abbotts (1997),0.08218932,0.04649549,0.05990269,0.044190925,-0.11210796,0.00029509832,-0.08304643,-0.113898255,0.024819128,-0.0066840746,-0.063685335,-0.030451212,0.19375274,0.16181567,-0.071371205,-0.050204247,-0.15803593,0.18885179,-0.124715984,-0.025668604,-0.00409057,0.021896658,-0.10202288,0.03908715,-0.07326703,0.08852832,-0.008845581,0.18614869,0.052606322,-0.044761635,0.027838646,-0.019509714,-0.09336303,-0.12841865,-0.0665796,-0.090183906,0.00060287013,-0.014538511,-0.11062242,-0.037797887
Showgirls (1995),0.080112025,-0.22116335,0.11865396,-0.17076257,-0.11924172,-0.15044129,0.028904922,0.17380697,0.05062039,-0.22266987,0.13834704,0.022330785,0.055085804,-0.12954658,-0.03527426,-0.14251721,0.16774203,-0.044745073,0.19107689,0.04588531,0.16997308,0.14561822,0.199276,-0.05291317,0.11377197,-0.012484296,0.08398051,-0.038771924,0.01739993,-0.31506902,-0.0070542214,-0.15558608,-0.14998277,0.0048124474,-0.18100445,0.19304818,0.12727006,-0.051364124,0.14219958,-0.23186058
Live Nude Girls (1995),-0.07756487,-0.09219162,-0.037290215,0.17691626,0.2770444,-0.0074923206,-0.12227555,-0.1537189,-0.13478218,-0.053645264,0.16898844,0.10349385,-0.20677932,0.0675021,-0.016638532,0.047308844,0.019757718,-0.08204202,0.044839356,0.23185559,0.22014984,-0.04247977,-0.04796808,-0.26611462,0.1435209,0.06340132,-0.11801354,-0.023604644,-0.10243108,0.020633342,0.005530745,0.18421216,-0.07527271,0.11838481,0.044766482,0.011995341,-0.03200822,0.09672718,0.107950136,-0.075430654
Jude (1996),-0.14474465,-0.018478535,-0.030917095,-0.0024251377,0.2709236,0.043880668,-0.1513858,-0.053512577,-0.12326721,-0.089164734,0.2107114,0.0326735,-0.13419959,0.14266802,-0.11538125,0.03840645,0.23002754,-0.08555992,0.1497748,0.07173512,0.024443144,0.2760503,-0.16359079,-0.23436578,0.2854291,0.035038497,-0.109585196,-0.09224971,0.047456045,-0.099614546,0.16967252,-0.0055950605,0.076944344,0.17666388,0.13860911,0.009236701,0.03669812,0.016544266,0.1633209,0.032093942
Ruby in Paradise (1993),-0.026280504,-0.0008105757,-0.07071194,0.066426724,0.36002445,0.006751033,-0.103184894,-0.10994996,-0.13609575,0.15065506,0.011060962,-0.022186246,0.13930026,0.073178805,0.04664292,0.15444618,0.0040439633,-0.05279291,0.08509733,0.22715773,0.014364287,-0.1018923,0.0019244467,-0.11267422,0.12358093,-0.07293803,-0.073274896,-0.04196476,0.033287764,0.05708475,0.033358686,0.05322377,-0.16406752,0.04773388,0.013212969,0.18684097,-0.05315045,0.10767503,0.058690943,0.03515368
Turbulence (1997),-0.17386071,-0.114368595,0.08938616,0.17490824,0.021236002,0.050067443,0.16798845,0.1472554,0.17603336,-0.030801957,-0.2284404,-0.022384001,-0.16462007,-0.15851408,-0.19744524,-0.19075048,0.063390985,-0.18566674,0.12937206,0.30214608,-0.057812303,0.03340274,0.34618434,0.16924618,-0.031708762,-0.20049812,0.2534042,-0.23963931,-0.16587983,0.03528531,-0.057608265,-0.0050173765,-0.08575397,-0.046317417,0.020627972,0.116132215,0.017887138,-0.027465144,-0.13927267,-0.09999741
Until the End of the World (Bis ans Ende der Welt) (1991),0.10643361,-0.12354658,0.0811,-0.018357364,0.08692368,-0.06296033,-0.04830894,0.015151426,-0.09858915,-0.113151714,0.03658715,0.125985,0.083123356,0.10026211,-0.16928996,-0.11242752,0.12533054,0.24137338,0.0408581,0.06738316,0.026543828,-0.18442357,0.036946323,-0.041352317,0.12306065,0.1266362,-0.049602058,-0.051803857,-0.04307326,0.051934693,0.030442622,-0.07390822,-0.12371827,0.02035585,0.12450063,-0.01778385,-0.061977975,0.017371163,-0.0786063,-0.07641158
Bogus (1996),0.08034593,0.11190434,0.010391634,-0.15795618,0.028427169,-0.0012917689,0.10853532,0.057242543,0.08675623,0.04880707,0.10557334,0.06436825,0.0048831045,-0.20696619,-0.10215534,-0.06983621,0.12163413,-0.09562255,0.15531509,-0.019866211,0.060732964,0.23562352,0.10861211,0.15169278,0.1824811,-0.16110739,-0.06944298,-0.0063575706,-0.0031999424,0.041526973,-0.060029577,0.18528406,-0.31440467,-0.07970155,-0.013953172,-0.10208592,0.1007029,0.031194488,0.17340112,-0.04394063
"Three Caballeros, The (1945)",-0.007934304,-0.018224338,-0.056437533,-0.0009458707,-0.02267125,0.09168149,0.14444278,0.065399505,-0.14733261,-0.026333438,0.104060404,-0.0057501863,-0.07645675,-0.0046060695,0.06205019,-0.042872254,-0.106710024,0.07685525,0.17578766,0.1487703,-0.029208116,0.053337064,0.043347966,-0.07391239,0.097201884,0.13664283,-0.07979901,0.10802245,-0.0803275,0.09152926,-0.019578302,0.053267166,-0.024999233,0.04460532,0.0134559525,-0.013100694,0.0239447,0.0065653343,-0.17648394,0.07792331
"Pallbearer, The (1996)",-0.0490821,-0.17320733,-0.037275255,0.020059908,0.11656128,-0.2920378,-0.17968833,0.07502338,0.004243328,-0.051435407,0.08782892,0.10604159,0.26399887,-0.072725356,-0.11689052,0.028785717,0.08528658,-0.05349339,-0.03260551,0.15465872,0.14332564,0.05162651,0.016807368,-0.023520699,0.12543319,-0.05879668,0.13009796,-0.23911284,-0.138509,-0.28077635,-0.045389753,-0.16986339,-0.14881371,-0.28385562,0.0144025395,0.150708,0.179988,-0.03905628,0.082322136,-0.27127516
Oliver & Company (1988),0.2303277,-0.16491076,-0.021296263,0.052489895,-0.104458526,0.108326204,0.124840744,0.10885656,-0.07587707,0.07375318,-0.17272268,-0.16754946,-0.24845727,-0.1182528,-0.0580276,0.07848245,-0.14791733,0.13795047,-0.04602314,0.014109621,-0.19551528,-0.21374778,0.13384284,0.06416348,-0.0661494,0.07498062,0.113946006,0.09254668,-0.11794426,0.061911907,-0.09546073,0.068129376,-0.004814887,-0.049213648,0.12786359,0.07637304,-0.20117904,-0.058081724,-0.22183558,-0.02387475
Marked for Death (1990),-0.1238811,-0.013824503,0.08192331,0.05299853,0.17527513,-0.13645329,0.050525334,-0.07253637,0.22834328,-0.043711305,0.101317726,0.10487187,-0.12463061,-0.05289776,-0.10461,-0.011384228,0.12122321,-0.15193704,0.10985639,0.1616621,-0.001301523,0.11500946,0.021795817,-0.10027041,0.094688006,-0.06028949,0.11632698,0.08682371,-0.06843303,-0.010075009,0.17494634,-0.05921287,-0.0672884,-0.034461286,-0.15313849,0.03180841,0.07629191,0.08050672,-0.052482713,0.027991924
Unstrung Heroes (1995),-0.10735765,0.057246123,-0.116224356,-0.0012238426,-0.021546561,0.096964784,-0.09294009,0.012567591,-0.17499194,0.09309234,-0.0012512772,-0.07245827,0.2557641,-0.056787882,0.11504062,0.056074668,-0.045039803,-0.06206546,-0.035438422,-0.11925612,-0.08674403,0.026349626,-0.048626345,-0.056346502,-0.02689255,0.15201302,-0.1313777,-0.2040927,0.11411489,0.023315696,0.06503941,0.06774388,0.123140804,-0.049366236,0.007883606,-0.04767957,0.030937763,0.09323771,-0.15012296,0.107378125
"Double vie de Véronique, La (Double Life of Veronique, The) (1991)",-0.10636762,0.09866795,-0.18350334,0.026005492,0.3449833,-0.05187541,-0.20037854,-0.115882576,-0.21121368,0.12281683,0.060889572,-0.03572288,0.020419242,0.225194,0.05748123,0.25279057,-0.021185009,0.18809253,-0.11920249,0.13557723,-0.041409027,-0.048093095,-0.114777215,-0.1879336,0.14381996,0.10263597,-0.15494643,0.0817253,0.06392926,0.04925236,0.15139775,0.068402715,-0.019090675,0.28511006,0.1419391,0.09536693,-0.19145934,0.17520839,0.12492892,0.06505334
Welcome To Sarajevo (1997),-0.16988567,0.20571756,-0.12982361,0.12733234,0.10852996,0.13408461,-0.2302636,-0.064863175,-0.0906551,0.20505038,-0.006723138,-0.27035195,0.058205534,0.053445846,0.13901792,0.17339861,-0.14580035,-0.12194703,0.052776225,-0.00059000764,-0.044342738,0.019027315,-0.16908662,-0.1346093,0.052091025,0.1268472,-0.17567308,0.0404949,0.13223374,0.15901749,0.2529816,-0.010789584,-0.113573186,-0.04848203,-0.08640139,-0.120358124,0.030888073,0.21973161,0.06821866,-0.06807997
Mother Night (1996),-0.037802253,-0.0016795604,-0.14093637,0.17711794,0.06443695,-0.015918985,-0.18225749,-0.19407038,-0.166442,0.03309865,0.07306173,0.044326365,-0.05060595,0.14400677,0.013357095,0.05713108,-0.0027186305,0.05836892,0.00051827676,-0.08028748,-0.058996484,0.19734347,-0.17221148,-0.106472224,-0.03557933,0.13855875,-0.108778626,0.06521956,0.120519444,0.123701304,0.16461802,0.13652828,0.22524004,0.17376159,0.10039312,-0.057970893,-0.014423205,0.038628463,-0.19236675,0.13396287
"Kid in King Arthur's Court, A (1995)",0.08065916,-0.035637762,-0.039392874,0.081928074,0.08119938,-0.11293723,0.0044310996,0.0076091043,-0.061798193,-0.06504053,0.03294432,-0.004824914,-0.00460921,-0.09828914,-0.11221265,0.09309956,0.09205658,-0.042713422,0.012964403,0.08699768,0.051886104,0.039944634,0.08630639,-0.04315236,0.015517247,-0.0144300675,0.0337663,-0.061481073,-0.029119154,-0.12336973,0.03865306,-0.003289455,0.018991886,0.029157627,0.039767515,0.04376263,0.006456219,-0.045888484,-0.036715202,-0.08383487
Little Buddha (1993),-0.024355846,0.07567359,-0.103750564,0.17244692,0.0030719878,0.09833682,0.0056075677,-0.062258836,-0.21806306,-0.0083348835,-0.16380139,-0.0037761056,-0.045184188,0.09681355,0.13294367,0.10435228,-0.1390242,0.19704321,-0.111767456,0.034915376,-0.052979775,-0.21862608,0.041687895,-0.026579326,0.1399358,0.22252162,-0.07112361,0.15680699,0.08727126,-0.11377868,0.074261874,0.004747555,0.1849519,0.094845116,0.051324714,0.020181494,-0.15433326,0.19883302,0.014463801,0.06693526
Kama Sutra: A Tale of Love (1996),-0.20895134,0.0028565184,-0.06823021,0.10523856,0.00975458,-0.053038597,-0.12962809,-0.12529273,-0.012201464,0.09169141,-0.13588752,-0.09087755,-0.08221271,0.22096764,0.24879916,0.010003031,-0.02534418,0.008312063,-0.13376822,0.027538951,0.0007873784,0.03364933,-0.08471695,-0.04069342,-0.015303506,0.04471668,-0.14277266,0.05372397,0.07377327,0.08811142,0.122027494,0.2907167,0.16425109,0.15940839,0.047455296,0.043384004,-0.14628783,0.17398266,-0.023307905,0.103738315
Blood & Wine (1997),-0.039035786,-0.10029792,0.0019881001,0.17997016,0.030315613,-0.011912601,0.10688357,0.04777823,0.001553181,0.023094587,-0.05737578,-0.022258533,-0.06555985,-0.0042413427,-0.24124025,-0.13295245,0.022048272,0.048602488,0.016605623,0.25853026,-0.28564763,0.107251704,0.08221849,-0.0144151235,0.04132667,0.02112214,0.047137987,0.10726223,-0.0111808255,0.076346986,-0.1330401,0.16098323,0.09626863,0.0137367975,0.15831256,-0.046030506,-0.041241724,-0.008418078,-0.025154307,-0.03919195
Mrs. Winterbourne (1996),-0.008306628,-0.21613398,0.0018053529,-0.061413042,-0.07958254,0.035751604,0.174827,0.28266662,0.06453297,-0.010005261,-0.164574,-0.1002432,-0.035895493,-0.012006185,-0.022827372,-0.045630272,-0.05374799,0.014074264,-0.102459475,0.11856128,-0.1465865,-0.071269095,0.29284602,0.18268472,-0.24819271,0.07576613,0.06073272,0.16180278,0.08914873,0.071908124,-0.23938446,0.0412021,-0.13287702,0.20144576,0.18702371,-0.031367887,-0.08881063,-0.0112830475,-0.14445908,0.05615868
Mrs. Parker and the Vicious Circle (1994),-0.1192094,0.08317106,-0.04206811,0.039838515,0.08684806,0.15321206,-0.15550886,-0.12430341,-0.14082794,0.13281359,0.017544577,0.09927941,-0.01590074,0.09146122,0.08990687,0.15870133,-0.05713888,0.15791355,-0.0901062,-0.013692718,-0.114035964,-0.109098546,-0.1161478,-0.12927338,-0.017692419,0.15163572,-0.0669494,0.011325317,0.01321612,0.07915852,0.18357132,0.064351395,-0.018768642,0.032308772,-0.020838507,-0.054179553,-0.09193368,0.14626594,0.152345,0.0049202945
"Body Snatcher, The (1945)",-0.10760927,0.24745208,-0.22242355,0.0072340476,0.077254534,0.10644114,-0.08053771,-0.13155797,-0.062525794,0.15882687,-0.07068649,-0.14398871,-0.040698882,0.120570675,0.24211656,0.07713131,-0.18739197,0.0027301123,-0.19136237,0.004449929,-0.094744116,0.017150154,-0.13763778,-0.12936802,-0.020422278,0.078821324,-0.29628852,0.13302918,0.04666942,0.23353039,0.094712615,0.101208106,0.011063894,0.059680663,0.011300695,-0.06639395,-0.09406584,0.12389585,-0.079870194,0.35359597
Village of the Damned (1995),0.11101499,-0.04565358,0.18546385,0.0016785082,-0.11991544,-0.06591035,0.059766565,0.02852224,0.11332678,-0.085753806,0.08947432,0.16921274,0.10815786,-0.1421095,-0.10212212,-0.040819284,-0.014927708,-0.024502221,-0.0030127543,-0.10681344,-0.043653883,-0.085272536,0.09429976,0.12645736,-0.21379608,-0.1421039,0.13091275,0.13354594,-0.05730275,-0.093964726,-0.08342673,-0.07189079,-0.016302124,-0.05752023,-0.13436069,-0.078181714,0.03464765,-0.10088321,0.13284352,-0.0034733405
Oscar & Lucinda (1997),-0.09545507,0.04871909,0.019204086,0.21702313,0.20907581,0.034857247,-0.10800733,0.019099927,-0.1243159,-0.08710804,0.09281777,0.0669462,-0.1704161,0.1441626,0.0065625967,-0.0015642471,0.009854306,-0.02252203,-0.0017532409,-0.05021227,0.1449594,0.15053625,-0.114641845,-0.060551994,0.08599956,-0.060119767,-0.04616307,0.084853776,0.14775121,-0.011993134,0.18397376,-0.120620385,0.013117302,0.057365,-0.11429768,-0.023269966,0.024773706,0.05565573,-0.16188575,-0.02457646
Anne Frank Remembered (1995),-0.11786467,0.19481567,-0.06032914,0.13863783,-0.03767845,0.1092649,-0.18802336,-0.080797754,-0.016049992,0.057408165,-0.040531904,0.05475567,-0.0605716,0.035444032,0.09445315,-0.0018679864,-0.062324908,0.2591669,-0.09944134,-0.13116874,-0.19856356,0.04984968,-0.13853316,-0.08812899,-0.04215938,0.009613695,-0.19238092,0.13484411,0.16998243,0.103702255,0.2079405,0.111022346,0.10846614,0.25565365,0.018488793,-0.21663497,-0.053870164,0.13905603,-0.11076323,0.13879597
"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",-0.12608269,0.19908239,0.0013401232,0.27424264,-0.039714765,0.15023422,-0.06247502,-0.17341326,-0.13083947,0.07980347,-0.11649955,0.026236966,-0.23885962,-0.03189938,0.13832496,0.2000259,0.02189312,0.17638016,0.115009144,-0.2335585,-0.1256791,-0.037857026,-0.13812804,-0.016338063,-0.33245847,0.01788733,-0.104515105,0.103087954,0.15837203,0.17342208,0.113148175,0.1315727,0.124743775,0.16402286,0.12829621,-0.120096534,-0.09962811,0.06480291,-0.030914947,0.10896417
How to Be a Player (1997),-0.04164403,0.07645942,-0.012361357,-0.053412408,0.1287467,-0.11493441,-0.17059413,0.0025513046,-0.009436709,0.02079239,0.08926352,-0.011853937,-0.12217517,0.21637094,0.102652736,-0.0117738,-0.022254685,-0.06572477,0.1190362,-0.03136617,0.12001977,0.2547648,-0.103869766,-0.086912684,0.12515664,-0.22813556,-0.10887691,-0.07185803,0.16844243,-0.019084616,0.15314052,0.14256345,-0.23980683,0.16833362,0.07829158,0.13153628,0.07440158,0.007241977,-0.19101992,-0.14795282
Lawnmower Man 2: Beyond Cyberspace (1996),0.17640296,-0.13660756,0.024552107,0.012345898,-0.04188246,-0.098530464,0.0025829049,0.018458778,0.1996367,-0.16437906,-0.04869855,0.0049005463,-0.040037867,-0.043397345,-0.27982068,-0.1312497,0.167959,-0.21918885,0.091008365,0.24426378,0.11448217,0.04361911,-0.052801747,0.0432546,0.109982155,-0.19901998,0.25074875,-0.04135122,-0.2890813,-0.081693344,-0.15592441,-0.036088668,-0.014856235,-0.19256228,-0.096249714,0.17621306,0.11959315,-0.30366588,-0.045658242,-0.20645918
Funny Face (1957),-0.1540344,0.053400833,-0.11894829,0.099244915,0.18050434,-0.00052258477,-0.13445714,-0.06285287,-0.17534497,0.17431717,0.076805234,-0.10445945,-0.22857735,0.2030611,0.05838294,0.05424019,-0.10367048,0.019520607,0.1274295,0.017981708,-0.047021143,0.059481952,-0.10904796,-0.16950867,0.005322871,0.099509984,-0.10039986,0.25312617,0.17708294,0.07046154,0.10242999,0.11661603,0.21779941,0.15937142,0.13574028,-0.08454603,-0.17927422,0.1404695,-0.06758302,0.120346904
Top Hat (1935),-0.13061239,0.21917485,-0.14528666,0.16802332,0.11480946,0.10999513,-0.25945917,-0.23081249,-0.24035484,0.09194695,0.22289899,-0.023227872,-0.16174555,0.054041978,0.13524322,0.15649337,-0.020230317,0.18693887,0.08096118,-0.26295826,-0.23793615,0.23688412,-0.28089124,-0.3255984,-0.13766338,0.10075342,-0.15311126,0.2384444,0.2958338,0.1681899,0.22331706,0.19799419,0.055822723,0.13168849,0.24907283,-0.2643933,0.13267045,0.18881601,0.016901335,0.13741417
"Funeral, The (1996)",-0.16405867,-0.11066918,-0.021961667,0.19626121,0.17330329,-0.17012441,-0.06500632,-0.0073035983,0.015310462,0.074883334,-0.09290968,0.099207416,0.030098433,0.0064406744,-0.12160697,-0.13287783,-0.003423662,0.04924188,0.05469788,0.28214386,-0.01891912,-0.05532839,0.17933539,0.0010634882,0.17961305,-0.080490686,0.105857536,-0.12790246,-0.044846695,0.018349512,0.063946486,-0.07815389,0.06844174,-0.09549051,-0.09021565,-0.040764704,0.044558104,0.009175189,0.13575965,-0.05382601
My Family (1995),-0.09434111,0.10251331,-0.099182665,0.19410872,-0.05835381,0.14666644,-0.14212197,-0.15656865,-0.19956838,0.14628635,-0.07511787,-0.01837201,-0.09464034,-0.06741812,0.16936757,0.113073185,-0.13806069,0.17934339,0.041669548,-0.041281708,-0.16837423,-0.16908602,-0.061262872,-0.118872665,0.10756602,0.1277367,-0.10690372,-0.106336765,0.1564734,0.14561756,0.17385714,0.049786218,0.14355734,0.2585043,0.08293483,-0.14102918,-0.11308884,0.15334994,-0.05375675,0.15982804
"Misérables, Les (1995)",-0.093419015,0.015195605,-0.13692577,0.06691427,0.12647067,0.020412978,-0.27858126,-0.21336977,-0.24472977,0.093017384,0.045686446,0.045935996,0.026332354,0.004846425,0.039141722,0.23144595,-0.088626385,0.012267357,-0.18686652,0.03198481,-0.092369564,-0.040292673,-0.09054929,-0.20862558,0.019984744,0.00424188,-0.10457632,0.05666693,-0.010735336,0.014826297,0.26512,0.03735882,0.22681572,0.023019763,0.09365851,0.037938148,0.027916852,0.106822826,0.06110154,0.06859003
